date,city,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2017-11-16,Patna,97.35,95.68,9.89,21.69,49.644999999999996,15.85,1.06,17.814999999999998,54.34,0.58,4.7,0.98,200.5,Poor
2017-11-17,Patna,97.35,95.68,9.89,21.69,23.52,15.85,1.42,17.814999999999998,51.18,0.57,5.03,0.98,200.5,Poor
2017-11-18,Patna,48.57,95.68,9.89,21.69,23.52,15.85,1.9900000000000002,17.814999999999998,50.07,0.81,5.27,0.98,200.5,Very Poor
2017-11-19,Patna,48.57,95.68,9.89,21.69,23.52,15.85,1.75,9.16,35.41,0.76,5.47,0.98,200.5,Very Poor
2017-11-20,Patna,48.57,95.68,17.17,21.69,39.46,15.85,1.19,17.814999999999998,30.84,0.45,4.1,0.98,118.0,Very Poor
2017-11-21,Patna,48.57,95.68,16.6,21.69,38.81,15.85,0.87,17.814999999999998,30.84,0.41,3.48,0.98,118.0,Very Poor
2017-11-22,Patna,48.57,95.68,20.28,21.69,42.31,15.85,1.37,17.814999999999998,30.84,0.44,3.76,0.98,118.0,Very Poor
2017-11-23,Patna,48.57,95.68,9.56,21.69,25.56,15.85,1.26,17.814999999999998,30.84,0.5,3.81,0.98,118.0,Very Poor
2017-11-24,Patna,48.57,95.68,9.89,21.69,47.96,15.85,1.9900000000000002,17.814999999999998,30.84,0.72,4.34,0.98,118.0,Severe
2017-11-25,Patna,48.57,95.68,9.89,53.74,36.7,15.85,1.99,17.814999999999998,52.42,0.76,4.49,0.98,118.0,Severe
2017-11-26,Patna,48.57,95.68,19.26,31.58,19.86,15.85,0.88,9.16,42.46,0.97,5.39,0.98,118.0,Severe
2017-11-27,Patna,48.57,95.68,11.34,28.56,14.26,15.85,1.9900000000000002,17.814999999999998,68.34,0.7,4.56,0.98,118.0,Severe
2017-11-28,Patna,48.57,95.68,21.085,29.44,25.02,15.85,1.56,17.814999999999998,65.65,0.7,4.71,0.98,118.0,Severe
2017-11-29,Patna,48.57,95.68,9.89,31.01,45.99,15.85,1.87,17.53,37.1,1.2,5.505000000000001,0.98,118.0,Severe
2017-11-30,Patna,48.57,95.68,9.89,29.49,48.46,15.85,1.9900000000000002,16.88,44.29,1.5,5.505000000000001,0.98,118.0,Severe
2017-12-01,Patna,48.57,95.68,9.89,28.68,28.65,15.85,0.88,17.814999999999998,37.43,1.19,5.505000000000001,0.98,118.0,Severe
2017-12-02,Patna,48.57,95.68,9.89,29.81,45.69,15.85,1.9900000000000002,9.16,37.07,1.49,5.505000000000001,0.98,118.0,Severe
2017-12-03,Patna,48.57,95.68,21.085,20.7,18.58,15.85,0.88,17.814999999999998,42.65,0.97,5.505000000000001,0.98,118.0,Severe
2017-12-04,Patna,48.57,95.68,21.085,21.84,21.4,15.85,0.88,17.814999999999998,43.66,0.88,5.26,0.98,118.0,Severe
2017-12-05,Patna,48.57,95.68,21.085,23.83,25.66,15.85,0.88,9.16,54.36,0.99,4.81,0.98,118.0,Severe
2017-12-06,Patna,48.57,95.68,21.085,21.09,24.32,15.85,0.88,17.814999999999998,39.96,1.04,5.505000000000001,0.98,118.0,Severe
2017-12-07,Patna,48.57,95.68,18.02,14.26,14.62,15.85,0.88,17.814999999999998,45.71,0.92,5.22,0.98,118.0,Severe
2017-12-08,Patna,48.57,95.68,21.085,13.0,17.91,15.85,1.8,16.82,47.19,0.72,5.22,0.98,118.0,Severe
2017-12-09,Patna,48.57,95.68,9.89,21.69,23.52,15.85,0.88,17.814999999999998,41.63,0.98,4.95,0.98,118.0,Moderate
2017-12-10,Patna,48.57,95.68,9.89,21.69,23.52,15.85,0.88,9.16,27.95,0.74,4.74,0.98,118.0,Very Poor
2017-12-11,Patna,48.57,95.68,9.89,21.69,23.52,15.85,0.88,9.16,35.63,0.8,4.95,0.98,118.0,Very Poor
2017-12-12,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,41.95,0.67,4.58,0.98,118.0,Very Poor
2017-12-13,Patna,48.57,95.68,21.085,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,45.27,0.55,4.24,0.98,118.0,Very Poor
2017-12-14,Patna,97.35,95.68,21.085,21.69,47.53,15.85,1.64,9.16,54.55,0.42,3.76,0.98,200.5,Very Poor
2017-12-15,Patna,48.57,95.68,21.085,21.69,43.36,15.85,1.71,9.16,61.51,0.43,3.69,0.98,200.5,Very Poor
2017-12-16,Patna,48.57,95.68,21.085,21.69,35.74,15.85,1.93,9.16,42.81,0.43,3.79,0.98,118.0,Very Poor
2017-12-17,Patna,48.57,95.68,17.91,36.81,20.69,15.85,1.9900000000000002,9.16,43.82,0.57,4.02,0.98,118.0,Very Poor
2017-12-18,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,0.88,9.16,24.56,0.84,4.25,0.98,118.0,Severe
2017-12-19,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,35.15,0.73,4.07,0.98,118.0,Severe
2017-12-20,Patna,48.57,95.68,9.89,55.205,49.644999999999996,15.85,0.88,9.16,39.61,0.93,4.75,0.98,118.0,Moderate
2017-12-21,Patna,48.57,95.68,12.63,15.5,11.85,15.85,1.9900000000000002,9.16,39.39,0.69,4.18,0.98,118.0,Very Poor
2017-12-22,Patna,48.57,95.68,21.085,21.69,45.13,15.85,1.87,9.16,47.73,0.45,3.69,0.98,118.0,Very Poor
2017-12-23,Patna,48.57,95.68,9.89,21.69,23.52,15.85,0.88,9.16,62.93,0.5,3.65,0.98,118.0,Very Poor
2017-12-24,Patna,48.57,95.68,13.1,21.69,32.78,15.85,1.82,9.16,65.15,0.7,3.39,0.98,118.0,Very Poor
2017-12-25,Patna,48.57,95.68,21.085,21.69,49.644999999999996,15.85,0.88,9.16,61.78,0.56,3.05,0.98,118.0,Moderate
2017-12-26,Patna,48.57,95.68,21.085,44.58,25.24,15.85,1.9900000000000002,9.16,42.82,0.48,3.48,0.98,118.0,Very Poor
2017-12-27,Patna,48.57,95.68,21.085,31.26,28.9,15.85,1.9900000000000002,9.16,37.79,0.68,4.1,0.98,118.0,Very Poor
2017-12-28,Patna,48.57,95.68,18.36,11.99,14.52,15.85,0.88,9.16,22.58,1.04,4.81,0.98,118.0,Severe
2017-12-29,Patna,48.57,95.68,10.77,5.83,8.19,15.85,0.88,9.16,15.09,0.78,3.82,0.98,118.0,Severe
2017-12-30,Patna,48.57,95.68,9.89,34.49,35.53,15.85,0.88,9.16,13.36,0.82,3.73,0.98,118.0,Severe
2017-12-31,Patna,48.57,95.68,21.085,21.69,38.14,15.85,1.9900000000000002,9.16,24.38,0.6,3.56,0.98,118.0,Very Poor
2018-01-01,Patna,48.57,95.68,21.085,48.77,29.5,15.85,1.9900000000000002,9.16,46.37,0.47,2.96,0.98,118.0,Very Poor
2018-01-02,Patna,48.57,95.68,16.8,22.89,16.12,15.85,1.9900000000000002,9.16,21.65,0.62,3.03,0.98,118.0,Severe
2018-01-03,Patna,48.57,95.68,9.89,21.69,23.52,15.85,1.9900000000000002,9.16,24.06,0.52,2.56,0.98,118.0,Moderate
2018-01-04,Patna,48.57,95.68,21.085,54.31,29.69,15.85,1.9900000000000002,9.16,42.28,0.55,2.78,0.98,118.0,Very Poor
2018-01-05,Patna,48.57,95.68,12.28,21.22,13.2,15.85,1.9900000000000002,9.16,23.45,0.67,3.05,0.98,118.0,Severe
2018-01-06,Patna,48.57,95.68,9.89,21.69,47.68,15.85,1.9900000000000002,9.16,46.6,0.48,2.81,0.98,118.0,Severe
2018-01-07,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,43.32,0.56,3.33,0.98,118.0,Very Poor
2018-01-08,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,0.88,9.16,35.42,0.81,3.87,0.98,118.0,Severe
2018-01-09,Patna,48.57,95.68,21.085,43.78,25.19,15.85,1.9900000000000002,9.16,30.75,0.7,3.1,0.98,118.0,Severe
2018-01-10,Patna,48.57,95.68,9.89,55.205,49.644999999999996,15.85,1.9900000000000002,9.16,38.33,0.56,2.82,0.98,118.0,Very Poor
2018-01-11,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,22.32,0.58,2.75,0.98,118.0,Very Poor
2018-01-12,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,47.96,0.53,3.16,0.98,118.0,Very Poor
2018-01-13,Patna,48.57,95.68,21.085,21.69,39.86,15.85,1.9900000000000002,9.16,30.67,0.64,2.65,0.98,118.0,Severe
2018-01-14,Patna,48.57,95.68,13.0,30.04,15.67,15.85,1.9900000000000002,9.16,28.99,0.68,2.84,0.98,118.0,Very Poor
2018-01-15,Patna,48.57,95.68,9.89,55.205,46.99,15.85,1.9900000000000002,9.16,50.5,0.52,2.82,0.98,118.0,Very Poor
2018-01-16,Patna,48.57,95.68,9.89,21.69,23.52,15.85,1.9900000000000002,9.16,20.54,0.84,3.56,0.98,118.0,Very Poor
2018-01-17,Patna,48.57,95.68,21.085,34.98,23.04,15.85,1.9900000000000002,9.16,37.25,0.83,3.98,0.98,118.0,Very Poor
2018-01-18,Patna,48.57,95.68,21.085,28.23,20.22,15.85,1.67,9.16,36.57,0.6,3.67,0.98,118.0,Very Poor
2018-01-19,Patna,48.57,95.68,9.89,47.74,49.644999999999996,15.85,0.88,9.16,35.99,0.9,3.94,0.98,118.0,Very Poor
2018-01-20,Patna,97.35,95.68,9.89,55.205,39.44,15.85,0.88,9.16,21.83,0.7,3.02,0.98,200.5,Poor
2018-01-21,Patna,48.57,95.68,21.085,55.205,33.14,15.85,0.88,9.16,34.98,0.63,3.45,0.98,200.5,Very Poor
2018-01-22,Patna,48.57,95.68,21.085,44.39,29.03,15.85,0.88,9.16,37.59,0.67,3.7,0.98,118.0,Very Poor
2018-01-23,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,0.88,9.16,35.37,0.73,3.71,0.98,118.0,Very Poor
2018-01-24,Patna,48.57,95.68,21.085,38.37,24.81,15.85,1.99,9.16,42.45,0.61,3.34,0.98,118.0,Very Poor
2018-01-25,Patna,97.35,95.68,7.18,22.0,10.36,15.85,1.19,9.16,55.99,0.35,2.76,0.98,200.5,Poor
2018-01-26,Patna,97.35,95.68,6.89,9.39,6.68,15.85,1.28,9.16,46.98,0.36,2.74,0.98,200.5,Poor
2018-01-27,Patna,48.57,95.68,9.89,45.47,38.14,15.85,1.9900000000000002,9.16,42.99,0.45,2.94,0.98,200.5,Poor
2018-01-28,Patna,48.57,95.68,21.085,23.39,20.84,15.85,0.88,9.16,45.14,0.63,3.66,0.98,118.0,Very Poor
2018-01-29,Patna,48.57,95.68,17.11,14.36,14.09,15.85,1.9900000000000002,9.16,30.84,0.65,3.64,0.98,118.0,Very Poor
2018-01-30,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,0.88,9.16,35.32,0.61,3.27,0.98,118.0,Very Poor
2018-01-31,Patna,48.57,95.68,21.085,21.69,39.23,15.85,0.88,9.16,50.43,0.62,3.12,0.98,118.0,Severe
2018-02-01,Patna,48.57,95.68,11.01,15.13,10.81,15.85,0.88,9.16,34.56,0.64,3.36,0.98,118.0,Very Poor
2018-02-02,Patna,48.57,95.68,12.22,8.15,9.66,15.85,0.88,9.16,51.5,0.67,3.18,0.98,118.0,Very Poor
2018-02-03,Patna,48.57,95.68,9.89,21.69,23.52,15.85,0.88,9.16,49.6,0.81,3.75,0.98,118.0,Very Poor
2018-02-04,Patna,97.35,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,38.82,0.6,3.66,0.98,200.5,Very Poor
2018-02-05,Patna,80.12,95.68,11.01,51.45,20.35,15.85,1.71,9.16,54.63,0.4,3.07,0.98,200.5,Poor
2018-02-06,Patna,97.35,95.68,5.38,33.34,12.17,15.85,1.34,9.16,64.34,0.35,2.62,0.98,168.0,Moderate
2018-02-07,Patna,97.35,95.68,4.55,28.87,10.46,15.85,1.16,9.16,67.38,0.35,2.97,0.98,200.5,Poor
2018-02-08,Patna,97.35,95.68,4.07,25.44,9.28,15.85,1.1,9.16,68.34,0.35,2.52,0.98,200.5,Poor
2018-02-09,Patna,97.35,95.68,3.91,24.45,8.94,15.85,1.12,9.16,30.84,0.33,2.7,0.98,200.5,Poor
2018-02-10,Patna,97.35,95.68,4.06,21.58,8.22,15.85,1.19,9.16,30.84,0.33,2.63,0.98,200.5,Poor
2018-02-11,Patna,48.57,95.68,9.53,21.11,11.26,15.85,1.68,9.16,22.82,0.35,3.22,0.98,200.5,Very Poor
2018-02-12,Patna,48.57,95.68,10.85,28.34,13.92,15.85,1.9900000000000002,9.16,45.44,0.36,2.78,0.98,118.0,Moderate
2018-02-13,Patna,48.57,95.68,11.12,25.05,13.57,15.85,1.43,9.16,25.15,0.35,2.9,0.98,118.0,Very Poor
2018-02-14,Patna,97.35,95.68,6.58,22.2,9.93,15.85,0.88,9.16,42.16,0.35,2.9,0.98,200.5,Very Poor
2018-02-15,Patna,94.82,95.68,5.47,20.64,8.84,15.85,0.85,9.16,56.85,0.25,2.3,0.98,198.0,Moderate
2018-02-16,Patna,48.57,95.68,6.76,22.42,10.1,15.85,1.1,9.16,37.98,0.35,2.71,0.98,200.5,Poor
2018-02-17,Patna,48.57,95.68,17.22,49.33,25.73,15.85,1.03,9.16,47.54,0.35,2.53,0.98,118.0,Very Poor
2018-02-18,Patna,48.57,95.68,21.085,50.97,29.26,15.85,1.59,9.16,61.85,0.39,3.26,0.98,118.0,Very Poor
2018-02-19,Patna,48.57,95.68,14.87,27.98,16.43,15.85,1.36,9.16,60.19,0.46,3.19,0.98,118.0,Very Poor
2018-02-20,Patna,48.57,95.68,21.085,53.98,36.75,15.85,1.49,9.16,47.8,0.42,2.99,0.98,118.0,Very Poor
2018-02-21,Patna,48.57,95.68,20.78,37.18,22.49,15.85,1.9900000000000002,9.16,49.68,0.43,3.31,0.98,118.0,Very Poor
2018-02-22,Patna,48.57,95.68,17.23,24.31,16.93,15.85,1.9900000000000002,9.16,43.38,0.5,3.68,0.98,118.0,Very Poor
2018-02-23,Patna,48.57,95.68,8.04,16.69,9.39,15.85,1.28,9.16,30.84,0.43,3.14,0.98,118.0,Very Poor
2018-02-24,Patna,48.57,95.68,10.55,15.04,10.54,15.85,1.82,9.16,61.37,0.49,3.14,0.98,118.0,Very Poor
2018-02-25,Patna,48.57,95.68,8.85,12.49,8.73,15.85,1.6,9.16,55.83,0.4,3.25,0.98,118.0,Very Poor
2018-02-26,Patna,48.57,95.68,8.01,10.87,7.83,15.85,1.46,9.16,49.19,0.38,3.04,0.98,118.0,Very Poor
2018-02-27,Patna,97.35,95.68,7.3,12.2,7.74,15.85,1.2,9.16,68.24,0.35,2.91,0.98,200.5,Very Poor
2018-02-28,Patna,48.57,95.68,8.88,11.46,8.48,15.85,1.31,9.16,68.34,0.35,3.29,0.98,200.5,Very Poor
2018-03-01,Patna,97.35,95.68,11.4,43.3,25.26,15.85,1.35,9.16,30.84,0.33,2.63,0.98,200.5,Very Poor
2018-03-02,Patna,48.57,95.68,4.53,30.15,10.7,15.85,1.82,9.16,30.84,0.33,2.96,0.98,118.0,Very Poor
2018-03-03,Patna,81.29,95.68,3.13,12.22,5.18,15.85,1.2,9.16,30.84,0.08,2.56,0.98,200.5,Poor
2018-03-04,Patna,90.11,95.68,6.14,15.2,7.78,15.85,1.58,9.16,30.84,0.13,2.97,0.98,165.0,Moderate
2018-03-05,Patna,97.35,95.68,5.4,12.81,6.73,15.85,1.47,9.16,30.84,0.31,3.05,0.98,200.5,Poor
2018-03-06,Patna,76.62,95.68,4.62,12.89,6.29,15.85,1.36,9.16,30.84,0.29,2.89,0.98,200.5,Poor
2018-03-07,Patna,86.95,95.68,5.6,14.36,7.26,15.85,1.57,9.16,30.84,0.23,2.94,0.98,179.0,Moderate
2018-03-08,Patna,97.35,95.68,8.13,15.37,9.06,15.85,1.77,9.16,61.54,0.35,3.39,0.98,200.5,Poor
2018-03-09,Patna,97.35,95.68,6.82,15.68,8.36,15.85,1.73,9.16,30.84,0.35,3.36,0.98,200.5,Poor
2018-03-10,Patna,97.35,95.68,4.65,10.91,5.79,15.85,1.44,9.16,30.84,0.35,2.71,0.98,200.5,Poor
2018-03-11,Patna,94.19,95.68,6.01,11.26,6.7,15.85,1.58,9.16,30.84,0.29,3.2,0.98,200.5,Poor
2018-03-12,Patna,48.57,95.68,21.085,55.205,32.2,15.85,1.78,9.16,67.31,0.35,3.07,0.98,200.5,Poor
2018-03-13,Patna,97.35,95.68,9.89,21.69,49.644999999999996,15.85,1.88,9.16,67.27,0.35,2.94,0.98,200.5,Very Poor
2018-03-14,Patna,48.57,95.68,9.89,21.69,49.644999999999996,15.85,1.9900000000000002,9.16,68.34,0.39,3.42,0.98,118.0,Very Poor
2018-03-15,Patna,48.57,95.68,16.25,21.69,34.25,15.85,1.79,9.16,30.84,0.41,3.02,0.98,118.0,Very Poor
2018-03-16,Patna,48.57,95.68,17.46,55.205,26.55,15.85,1.68,9.16,48.2,0.35,2.72,0.98,118.0,Very Poor
2018-03-17,Patna,87.24,95.68,8.46,35.51,14.63,15.85,1.42,9.16,68.34,0.34,2.76,0.98,200.5,Poor
2018-03-18,Patna,94.42,95.68,6.1,26.89,10.85,15.85,1.42,9.16,30.84,0.34,3.48,0.98,200.5,Poor
2018-03-19,Patna,97.35,95.68,21.085,55.205,37.33,15.85,1.44,9.16,68.34,0.31,3.11,0.98,200.5,Poor
2018-03-20,Patna,97.35,95.68,12.95,55.205,23.1,15.85,1.58,9.16,65.87,0.35,2.95,0.98,200.5,Poor
2018-03-21,Patna,48.57,95.68,12.25,25.52,14.21,15.85,1.8,9.16,68.34,0.32,2.94,0.98,200.5,Very Poor
2018-03-22,Patna,48.57,95.68,11.47,24.01,13.4,15.85,1.96,9.16,30.84,0.41,3.89,0.98,118.0,Very Poor
2018-03-23,Patna,97.35,95.68,11.21,19.49,12.04,15.85,1.74,9.16,30.84,0.42,3.78,0.98,118.0,Very Poor
2018-03-24,Patna,95.73,95.68,5.78,13.32,7.04,15.85,1.33,9.16,30.84,0.33,2.98,0.98,200.5,Poor
2018-03-25,Patna,97.35,95.68,5.99,13.55,7.23,15.85,1.23,9.16,30.84,0.34,3.88,0.98,200.5,Poor
2018-03-26,Patna,97.35,95.68,8.02,19.36,10.05,15.85,1.4,9.16,30.84,0.33,3.11,0.98,200.5,Poor
2018-03-27,Patna,48.57,95.68,11.29,16.42,11.28,15.85,1.9900000000000002,9.16,30.84,0.4,3.09,0.98,200.5,Poor
2018-03-28,Patna,48.57,95.68,14.26,13.69,12.35,15.85,1.9900000000000002,9.16,4.61,0.5,3.69,0.98,200.5,Very Poor
2018-03-29,Patna,48.57,95.68,12.09,17.46,11.98,15.85,1.64,9.16,51.76,0.49,4.87,0.98,118.0,Very Poor
2018-03-30,Patna,97.35,95.68,5.35,11.04,6.24,15.85,1.24,9.16,64.24,0.35,2.81,0.98,200.5,Very Poor
2018-03-31,Patna,59.97,95.68,14.68,39.14,22.93,15.85,0.92,9.16,30.84,0.21,2.56,0.98,170.0,Moderate
2018-04-01,Patna,73.88,95.68,8.81,47.12,17.85,15.85,0.85,9.16,30.84,0.28,3.0,0.98,143.0,Moderate
2018-04-02,Patna,63.73,95.68,8.95,44.77,17.35,15.85,0.9,9.16,30.84,0.16,2.91,0.98,161.0,Moderate
2018-04-03,Patna,96.56,95.68,9.52,41.75,16.89,15.85,1.38,9.16,30.84,0.35,2.87,0.98,197.0,Moderate
2018-04-04,Patna,85.81,95.68,6.18,28.06,11.21,15.85,1.11,9.16,30.84,0.34,2.69,0.98,200.5,Poor
2018-04-05,Patna,66.34,95.68,7.07,19.65,9.59,15.85,0.97,9.16,30.84,0.29,2.72,0.98,157.0,Moderate
2018-04-06,Patna,75.17,95.68,6.9,15.87,8.44,15.85,1.0,9.16,66.44,0.29,2.52,0.98,130.0,Moderate
2018-04-07,Patna,97.35,95.68,6.53,13.98,7.72,15.85,0.94,9.16,62.07,0.22,2.31,0.98,156.0,Moderate
2018-04-08,Patna,88.22,95.68,6.25,15.41,7.96,15.85,0.93,9.16,68.34,0.15,2.47,0.98,200.5,Poor
2018-04-09,Patna,88.76,95.68,8.49,15.03,9.22,15.85,1.25,9.16,60.99,0.29,2.7,0.98,195.0,Moderate
2018-04-10,Patna,90.41,95.68,7.13,12.71,7.62,15.85,0.97,9.16,68.34,0.34,2.65,0.98,200.5,Poor
2018-04-11,Patna,84.9,95.68,8.48,12.96,8.5,15.85,1.03,9.16,64.3,0.32,2.89,0.98,184.0,Moderate
2018-04-12,Patna,93.84,95.68,10.35,12.38,9.67,15.85,1.31,9.16,57.35,0.28,3.03,0.98,194.0,Moderate
2018-04-13,Patna,82.39,95.68,13.36,17.19,12.78,15.85,1.18,9.16,50.36,0.35,3.77,0.98,200.5,Poor
2018-04-14,Patna,97.35,95.68,21.085,44.83,32.2,15.85,1.44,9.16,63.43,0.31,3.08,0.98,188.0,Moderate
2018-04-15,Patna,97.35,95.68,11.68,26.93,14.25,15.85,1.57,9.16,65.65,0.35,3.42,0.98,200.5,Poor
2018-04-16,Patna,97.35,95.68,8.23,17.9,9.82,15.85,1.38,9.16,30.84,0.31,3.15,0.98,200.5,Poor
2018-04-17,Patna,94.45,95.68,10.19,12.72,9.66,15.85,1.41,9.16,68.34,0.34,3.05,0.98,200.5,Poor
2018-04-18,Patna,97.35,95.68,9.15,11.83,8.61,15.85,1.26,9.16,68.34,0.31,3.04,0.98,200.5,Poor
2018-04-19,Patna,93.83,95.68,7.9,10.9,7.61,15.85,1.11,9.16,30.84,0.35,3.11,0.98,200.5,Poor
2018-04-20,Patna,48.57,95.68,6.68,7.72,6.21,15.85,1.14,9.16,30.84,0.24,2.69,0.98,200.5,Poor
2018-04-21,Patna,97.35,95.68,10.26,7.16,8.22,15.85,1.7,9.16,54.29,0.2,2.98,0.98,200.5,Very Poor
2018-04-22,Patna,91.41,95.68,10.35,9.21,8.67,15.85,1.06,9.16,63.48,0.27,3.22,0.98,200.5,Poor
2018-04-23,Patna,79.63,95.68,7.04,10.82,7.22,15.85,1.18,9.16,30.84,0.13,2.32,0.98,189.0,Moderate
2018-04-24,Patna,48.57,95.68,14.44,14.17,12.55,15.85,1.9900000000000002,9.16,51.29,0.34,2.7,0.98,163.0,Moderate
2018-04-25,Patna,97.35,95.68,18.06,55.205,30.04,15.85,1.64,9.16,30.84,0.4,3.17,0.98,118.0,Very Poor
2018-04-26,Patna,68.43,95.68,14.48,21.69,28.0,15.85,0.98,9.16,30.84,0.24,2.54,0.98,197.0,Moderate
2018-04-27,Patna,61.0,95.68,14.85,21.69,30.51,15.85,0.97,9.16,30.84,0.12,2.32,0.98,161.0,Moderate
2018-04-28,Patna,66.22,95.68,13.23,21.69,27.16,15.85,0.96,9.16,30.84,0.07,2.56,0.98,157.0,Moderate
2018-04-29,Patna,63.41,95.68,10.41,55.205,21.84,15.85,0.95,9.16,30.84,0.0,2.59,0.98,151.0,Moderate
2018-04-30,Patna,44.45,95.68,11.64,21.69,25.16,15.85,0.86,9.16,30.84,0.02,2.32,0.98,173.0,Moderate
2018-05-01,Patna,48.01,95.68,11.77,54.46,21.59,15.85,0.93,9.16,30.84,0.0,2.45,0.98,111.0,Moderate
2018-05-02,Patna,55.72,95.68,10.65,47.36,19.16,15.85,1.05,9.16,68.34,1.07,2.97,0.98,125.0,Moderate
2018-05-03,Patna,51.1,95.68,12.03,38.1,17.5,15.85,1.01,9.16,30.84,1.07,2.97,0.98,126.0,Moderate
2018-05-04,Patna,57.69,95.68,21.085,55.205,35.06,15.85,1.12,9.16,30.84,1.07,2.97,0.98,133.0,Moderate
2018-05-05,Patna,64.19,95.68,13.65,21.69,30.21,15.85,1.2,9.16,30.84,1.07,2.97,0.98,165.0,Moderate
2018-05-06,Patna,97.35,95.68,11.57,21.69,27.65,15.85,1.23,9.16,64.94,1.07,2.97,0.98,198.0,Moderate
2018-05-07,Patna,97.35,95.68,17.25,21.69,32.8,15.85,1.47,9.16,59.66,1.07,2.97,0.98,200.5,Poor
2018-05-08,Patna,97.35,95.68,21.05,21.69,36.08,15.85,1.61,9.16,51.39,1.07,2.97,0.98,200.5,Poor
2018-05-09,Patna,82.42,95.68,21.085,21.69,40.0,15.85,1.57,9.16,68.34,1.07,2.97,0.98,200.5,Poor
2018-05-10,Patna,91.04,95.68,21.085,21.69,35.82,15.85,1.56,9.16,30.84,1.07,2.97,0.98,200.5,Poor
2018-05-11,Patna,78.06,95.68,8.0,33.52,13.81,15.85,1.25,9.16,30.84,1.07,2.97,0.98,195.0,Moderate
2018-05-12,Patna,59.92,95.68,5.52,17.54,8.05,15.85,1.16,9.16,30.84,1.07,2.97,0.98,156.0,Moderate
2018-05-13,Patna,61.47,95.68,4.55,12.48,6.09,15.85,1.07,9.16,30.84,1.07,2.97,0.98,131.0,Moderate
2018-05-14,Patna,41.9,95.68,4.46,12.41,6.01,15.85,1.05,9.16,30.84,3.54,2.97,0.98,200.5,Poor
2018-05-15,Patna,62.45,95.68,17.56,47.51,22.46,15.85,1.12,9.16,30.84,1.07,2.97,0.98,157.0,Moderate
2018-05-16,Patna,62.33,95.68,13.34,55.205,25.35,15.85,0.87,9.16,30.84,1.07,2.97,0.98,143.0,Moderate
2018-05-17,Patna,65.64,95.68,10.77,46.29,19.01,15.85,0.88,9.16,30.84,1.07,2.97,0.98,135.0,Moderate
2018-05-18,Patna,79.59,95.68,6.5,26.78,11.09,15.85,1.04,9.16,30.84,1.07,2.97,0.98,156.0,Moderate
2018-05-19,Patna,73.88,95.68,5.23,17.14,7.76,15.85,0.94,9.16,68.34,1.07,2.97,0.98,165.0,Moderate
2018-05-20,Patna,66.97,95.68,4.47,16.78,7.16,15.85,0.83,9.16,30.84,3.54,2.97,0.98,143.0,Moderate
2018-05-21,Patna,97.35,95.68,5.3,14.69,7.16,15.85,1.18,9.16,56.35,1.07,2.97,0.98,200.0,Moderate
2018-05-22,Patna,86.62,95.68,4.51,7.69,4.83,15.85,1.1,9.16,47.42,1.07,2.97,0.98,200.5,Poor
2018-05-23,Patna,73.09,95.68,4.39,3.76,3.72,15.85,1.0,9.16,42.42,1.07,2.97,0.98,176.0,Moderate
2018-05-24,Patna,76.36,95.68,4.06,2.38,3.04,15.85,0.99,9.16,50.41,1.07,2.97,0.98,139.0,Moderate
2018-05-25,Patna,77.49,95.68,14.76,21.69,24.46,15.85,1.06,9.16,64.85,1.07,2.97,0.98,167.0,Moderate
2018-05-26,Patna,72.7,95.68,11.45,21.69,26.04,15.85,1.03,9.16,30.84,1.07,2.97,0.98,200.5,Poor
2018-05-27,Patna,78.1,95.68,8.82,49.15,18.38,15.85,0.84,9.16,30.84,3.54,2.97,0.98,165.0,Moderate
2018-05-28,Patna,67.49,95.68,10.96,52.74,20.87,15.85,0.98,9.16,30.84,1.07,2.97,0.98,181.0,Moderate
2018-05-29,Patna,49.24,95.68,14.97,21.69,31.38,15.85,0.9,9.16,30.84,1.07,2.97,0.98,175.0,Moderate
2018-05-30,Patna,54.17,95.68,14.82,21.69,29.17,15.85,1.04,9.16,30.84,1.07,2.97,0.98,148.0,Moderate
2018-05-31,Patna,57.24,95.68,13.04,55.205,28.66,15.85,0.98,9.16,30.84,1.07,2.97,0.98,136.0,Moderate
2018-06-01,Patna,45.31,95.68,12.89,21.69,28.84,15.85,0.94,9.16,30.84,3.54,2.97,0.98,200.5,Poor
2018-06-02,Patna,54.38,95.68,16.3,21.69,31.2,15.85,1.01,9.16,30.84,3.54,2.97,0.98,152.0,Moderate
